spam,to_multiple,cc,attach,dollar,winner,inherit,password,format,re_subj,exclaim_subj
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,1,no,0,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,1
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,1,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,2,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,1
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,1
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,1,0,no,0,0,1,0,1
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,1,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,2,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,1,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,4,2,0,no,0,0,0,0,0
1,0,4,2,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,1,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,4,yes,0,0,1,1,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,50,0,0,no,1,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,yes,0,0,0,0,0
1,0,0,0,0,yes,0,0,0,0,0
1,0,0,0,2,no,0,0,1,0,0
1,1,0,2,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,1
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,1,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,6,no,0,0,0,0,1
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,1,0,1,0,0
1,0,0,0,2,no,0,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,1,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,1,0,yes,0,0,1,0,1
1,0,0,0,0,no,0,2,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,1,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,1,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,2,0,no,0,0,0,0,0
1,0,0,0,5,no,0,0,1,0,0
1,0,0,0,3,no,1,0,1,0,0
1,1,0,2,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,1,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,yes,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,2,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,4,no,0,0,1,0,1
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,4,no,0,0,0,0,0
1,0,0,0,1,no,0,0,0,0,1
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,1,0,0,0,0
1,1,0,2,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,2,no,0,0,0,0,1
1,0,0,0,1,no,0,0,0,0,0
0,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,1,no,0,0,0,0,0
0,1,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,0,0,0
1,0,0,0,2,yes,0,0,0,0,1
